float_id,latitude,longitude,depth,N2,S2,Richardson_Number,classification,color
SYN_0498,7.84003637608796,77.96174224216912,0,0.0,4.1172498646835836e-05,0.0,UNSAFE,RED
SYN_0498,7.84003637608796,77.96174224216912,10,0.0,1.2403151865720628e-05,0.0,UNSAFE,RED
SYN_0498,7.84003637608796,77.96174224216912,25,0.0,1.5278205883893024e-06,0.0,UNSAFE,RED
SYN_0498,7.84003637608796,77.96174224216912,50,0.0,2.710573117301961e-07,0.0,UNSAFE,RED
SYN_0498,7.84003637608796,77.96174224216912,75,0.0,7.37235293294414e-07,0.0,UNSAFE,RED
SYN_0498,7.84003637608796,77.96174224216912,100,0.0,9.058046973777054e-07,0.0,UNSAFE,RED
SYN_0498,7.84003637608796,77.96174224216912,150,0.0,1.9176970019452824e-07,0.0,UNSAFE,RED
SYN_0498,7.84003637608796,77.96174224216912,200,0.0,1.4926030924078776e-07,0.0,UNSAFE,RED
SYN_0499,16.304527623416615,65.11866993492113,0,0.0,4.771895040658387e-06,0.0,UNSAFE,RED
SYN_0499,16.304527623416615,65.11866993492113,10,0.0,1.395801047760304e-06,0.0,UNSAFE,RED
SYN_0499,16.304527623416615,65.11866993492113,25,0.0,6.422539205122543e-07,0.0,UNSAFE,RED
SYN_0499,16.304527623416615,65.11866993492113,50,0.0,1.7612128566754298e-07,0.0,UNSAFE,RED
SYN_0499,16.304527623416615,65.11866993492113,75,0.0,9.685664167912254e-07,0.0,UNSAFE,RED
SYN_0499,16.304527623416615,65.11866993492113,100,0.0,1.128253799655932e-06,0.0,UNSAFE,RED
SYN_0499,16.304527623416615,65.11866993492113,150,0.0,1.302097364865053e-07,0.0,UNSAFE,RED
SYN_0499,16.304527623416615,65.11866993492113,200,0.0,4.1760290810719297e-07,0.0,UNSAFE,RED
SYN_0500,12.899208552206977,75.34550805346532,0,0.0,5.2122110822492744e-05,0.0,UNSAFE,RED
SYN_0500,12.899208552206977,75.34550805346532,10,0.0,1.0117129569735719e-05,0.0,UNSAFE,RED
SYN_0500,12.899208552206977,75.34550805346532,25,0.0,3.4709903077682275e-06,0.0,UNSAFE,RED
SYN_0500,12.899208552206977,75.34550805346532,50,0.0,8.465777295228161e-07,0.0,UNSAFE,RED
SYN_0500,12.899208552206977,75.34550805346532,75,0.0,2.503763955683209e-07,0.0,UNSAFE,RED
SYN_0500,12.899208552206977,75.34550805346532,100,0.0,3.146222749527447e-07,0.0,UNSAFE,RED
SYN_0500,12.899208552206977,75.34550805346532,150,0.0,1.6710134533870848e-07,0.0,UNSAFE,RED
SYN_0500,12.899208552206977,75.34550805346532,200,0.0,2.4036643359125277e-07,0.0,UNSAFE,RED
SYN_0501,13.826222247769204,71.28334825583927,0,0.0,1.2119549327160573e-05,0.0,UNSAFE,RED
SYN_0501,13.826222247769204,71.28334825583927,10,0.0,2.6499571448152294e-06,0.0,UNSAFE,RED
SYN_0501,13.826222247769204,71.28334825583927,25,0.0,2.0630688374436375e-06,0.0,UNSAFE,RED
SYN_0501,13.826222247769204,71.28334825583927,50,0.0,2.8980589233929835e-06,0.0,UNSAFE,RED
SYN_0501,13.826222247769204,71.28334825583927,75,0.0,2.431186732468047e-07,0.0,UNSAFE,RED
SYN_0501,13.826222247769204,71.28334825583927,100,0.0,8.502408243419568e-07,0.0,UNSAFE,RED
SYN_0501,13.826222247769204,71.28334825583927,150,0.0,4.464261440630079e-09,0.0,UNSAFE,RED
SYN_0501,13.826222247769204,71.28334825583927,200,0.0,2.126644095908223e-06,0.0,UNSAFE,RED
SYN_0502,18.638103329215436,77.67705801767084,0,0.0,2.6360788353489025e-05,0.0,UNSAFE,RED
SYN_0502,18.638103329215436,77.67705801767084,10,0.0,4.968246885624323e-06,0.0,UNSAFE,RED
SYN_0502,18.638103329215436,77.67705801767084,25,0.0,4.467343631854847e-06,0.0,UNSAFE,RED
SYN_0502,18.638103329215436,77.67705801767084,50,0.0,2.036001188899805e-07,0.0,UNSAFE,RED
SYN_0502,18.638103329215436,77.67705801767084,75,0.0,9.747230495979015e-07,0.0,UNSAFE,RED
SYN_0502,18.638103329215436,77.67705801767084,100,0.0,3.2594977810413213e-07,0.0,UNSAFE,RED
SYN_0502,18.638103329215436,77.67705801767084,150,0.0,3.439045285576788e-07,0.0,UNSAFE,RED
SYN_0502,18.638103329215436,77.67705801767084,200,0.0,4.5252728463731107e-07,0.0,UNSAFE,RED
SYN_0503,8.255057724283276,75.97402511212472,0,0.0,4.0541081463864765e-05,0.0,UNSAFE,RED
SYN_0503,8.255057724283276,75.97402511212472,10,0.0,1.0220179903323945e-05,0.0,UNSAFE,RED
SYN_0503,8.255057724283276,75.97402511212472,25,0.0,8.195618700660285e-07,0.0,UNSAFE,RED
SYN_0503,8.255057724283276,75.97402511212472,50,0.0,5.871833591665666e-07,0.0,UNSAFE,RED
SYN_0503,8.255057724283276,75.97402511212472,75,0.0,1.6755422698956903e-06,0.0,UNSAFE,RED
SYN_0503,8.255057724283276,75.97402511212472,100,0.0,2.0385411079456676e-06,0.0,UNSAFE,RED
SYN_0503,8.255057724283276,75.97402511212472,150,0.0,3.3102469521505584e-07,0.0,UNSAFE,RED
SYN_0503,8.255057724283276,75.97402511212472,200,0.0,3.640847670395388e-07,0.0,UNSAFE,RED
SYN_0504,7.413769356924808,75.21993583868685,0,0.0,8.578094694463804e-07,0.0,UNSAFE,RED
SYN_0504,7.413769356924808,75.21993583868685,10,0.0,1.2976747269072471e-06,0.0,UNSAFE,RED
SYN_0504,7.413769356924808,75.21993583868685,25,0.0,4.761411134389683e-08,0.0,UNSAFE,RED
SYN_0504,7.413769356924808,75.21993583868685,50,0.0,1.0253956815889586e-06,0.0,UNSAFE,RED
SYN_0504,7.413769356924808,75.21993583868685,75,0.0,4.752168352096188e-07,0.0,UNSAFE,RED
SYN_0504,7.413769356924808,75.21993583868685,100,0.0,8.298352873399326e-08,0.0,UNSAFE,RED
SYN_0504,7.413769356924808,75.21993583868685,150,0.0,5.419057295455012e-07,0.0,UNSAFE,RED
SYN_0504,7.413769356924808,75.21993583868685,200,0.0,3.691572612476979e-06,0.0,UNSAFE,RED
SYN_0505,7.026709682651939,72.73329113604008,0,0.0,1.4783917677989256e-05,0.0,UNSAFE,RED
SYN_0505,7.026709682651939,72.73329113604008,10,0.0,2.792658154050164e-06,0.0,UNSAFE,RED
SYN_0505,7.026709682651939,72.73329113604008,25,0.0,1.6654274698955815e-06,0.0,UNSAFE,RED
SYN_0505,7.026709682651939,72.73329113604008,50,0.0,6.851998259862515e-09,0.0,UNSAFE,RED
SYN_0505,7.026709682651939,72.73329113604008,75,0.0,5.071011347317808e-08,0.0,UNSAFE,RED
SYN_0505,7.026709682651939,72.73329113604008,100,0.0,2.8411770212597815e-08,0.0,UNSAFE,RED
SYN_0505,7.026709682651939,72.73329113604008,150,0.0,6.11011674397827e-08,0.0,UNSAFE,RED
SYN_0505,7.026709682651939,72.73329113604008,200,0.0,2.1846679593425496e-07,0.0,UNSAFE,RED
SYN_0506,10.079327966244442,69.6018158408008,0,0.0,1.4107941394205449e-05,0.0,UNSAFE,RED
SYN_0506,10.079327966244442,69.6018158408008,10,0.0,1.202598084448811e-05,0.0,UNSAFE,RED
SYN_0506,10.079327966244442,69.6018158408008,25,0.0,3.52733646625423e-06,0.0,UNSAFE,RED
SYN_0506,10.079327966244442,69.6018158408008,50,0.0,2.5395752656050585e-07,0.0,UNSAFE,RED
SYN_0506,10.079327966244442,69.6018158408008,75,0.0,1.52276664384425e-06,0.0,UNSAFE,RED
SYN_0506,10.079327966244442,69.6018158408008,100,0.0,1.0003047300538394e-07,0.0,UNSAFE,RED
SYN_0506,10.079327966244442,69.6018158408008,150,0.0,2.3158771601025947e-07,0.0,UNSAFE,RED
SYN_0506,10.079327966244442,69.6018158408008,200,0.0,1.3042204359373631e-06,0.0,UNSAFE,RED
SYN_0507,8.257165832756554,79.6864681643705,0,0.0,1.5029459785033065e-05,0.0,UNSAFE,RED
SYN_0507,8.257165832756554,79.6864681643705,10,0.0,1.787427514868731e-06,0.0,UNSAFE,RED
SYN_0507,8.257165832756554,79.6864681643705,25,0.0,1.2027760394958192e-06,0.0,UNSAFE,RED
SYN_0507,8.257165832756554,79.6864681643705,50,0.0,1.3937620339316068e-07,0.0,UNSAFE,RED
SYN_0507,8.257165832756554,79.6864681643705,75,0.0,6.365929904803834e-08,0.0,UNSAFE,RED
SYN_0507,8.257165832756554,79.6864681643705,100,0.0,2.661947894458195e-07,0.0,UNSAFE,RED
SYN_0507,8.257165832756554,79.6864681643705,150,0.0,8.060058505430741e-09,0.0,UNSAFE,RED
SYN_0507,8.257165832756554,79.6864681643705,200,0.0,7.414977802513556e-07,0.0,UNSAFE,RED
SYN_0508,22.79202790248789,83.23366008659471,0,0.0,1.3768662293846451e-05,0.0,UNSAFE,RED
SYN_0508,22.79202790248789,83.23366008659471,10,0.0,4.451690211703578e-06,0.0,UNSAFE,RED
SYN_0508,22.79202790248789,83.23366008659471,25,0.0,7.501061441095924e-07,0.0,UNSAFE,RED
SYN_0508,22.79202790248789,83.23366008659471,50,0.0,4.637258501089425e-07,0.0,UNSAFE,RED
SYN_0508,22.79202790248789,83.23366008659471,75,0.0,9.42472835356889e-07,0.0,UNSAFE,RED
SYN_0508,22.79202790248789,83.23366008659471,100,0.0,3.289665806235241e-06,0.0,UNSAFE,RED
SYN_0508,22.79202790248789,83.23366008659471,150,0.0,4.113491643696145e-07,0.0,UNSAFE,RED
SYN_0508,22.79202790248789,83.23366008659471,200,0.0,1.072364754117607e-06,0.0,UNSAFE,RED
SYN_0509,17.38367557035702,69.9207045242846,0,0.0,2.2489785951760194e-05,0.0,UNSAFE,RED
SYN_0509,17.38367557035702,69.9207045242846,10,0.0,1.0061293293824956e-05,0.0,UNSAFE,RED
SYN_0509,17.38367557035702,69.9207045242846,25,0.0,6.2984219172211e-07,0.0,UNSAFE,RED
SYN_0509,17.38367557035702,69.9207045242846,50,0.0,5.32988789877908e-07,0.0,UNSAFE,RED
SYN_0509,17.38367557035702,69.9207045242846,75,0.0,4.2795517623700686e-07,0.0,UNSAFE,RED
SYN_0509,17.38367557035702,69.9207045242846,100,0.0,2.310920723414022e-06,0.0,UNSAFE,RED
SYN_0509,17.38367557035702,69.9207045242846,150,0.0,1.0813865553009461e-07,0.0,UNSAFE,RED
SYN_0509,17.38367557035702,69.9207045242846,200,0.0,5.90906950226235e-07,0.0,UNSAFE,RED
SYN_0510,11.651921687919348,67.1759169276191,0,0.0,4.208930398612376e-05,0.0,UNSAFE,RED
SYN_0510,11.651921687919348,67.1759169276191,10,0.0,6.263725040142345e-06,0.0,UNSAFE,RED
SYN_0510,11.651921687919348,67.1759169276191,25,0.0,5.328317733319808e-06,0.0,UNSAFE,RED
SYN_0510,11.651921687919348,67.1759169276191,50,0.0,3.358636552391367e-07,0.0,UNSAFE,RED
SYN_0510,11.651921687919348,67.1759169276191,75,0.0,6.307473037470677e-07,0.0,UNSAFE,RED
SYN_0510,11.651921687919348,67.1759169276191,100,0.0,2.3312345491316997e-06,0.0,UNSAFE,RED
SYN_0510,11.651921687919348,67.1759169276191,150,0.0,2.3361327284524674e-07,0.0,UNSAFE,RED
SYN_0510,11.651921687919348,67.1759169276191,200,0.0,2.2862991892092908e-07,0.0,UNSAFE,RED
SYN_0511,9.075876705998434,65.62217168374832,0,0.0,1.2999206317924402e-05,0.0,UNSAFE,RED
SYN_0511,9.075876705998434,65.62217168374832,10,0.0,3.308255659259071e-06,0.0,UNSAFE,RED
SYN_0511,9.075876705998434,65.62217168374832,25,0.0,3.2373964973874615e-07,0.0,UNSAFE,RED
SYN_0511,9.075876705998434,65.62217168374832,50,0.0,2.361248820853585e-07,0.0,UNSAFE,RED
SYN_0511,9.075876705998434,65.62217168374832,75,0.0,1.078209483442147e-06,0.0,UNSAFE,RED
SYN_0511,9.075876705998434,65.62217168374832,100,0.0,1.094585016324569e-06,0.0,UNSAFE,RED
SYN_0511,9.075876705998434,65.62217168374832,150,0.0,2.5662794636931574e-07,0.0,UNSAFE,RED
SYN_0511,9.075876705998434,65.62217168374832,200,0.0,2.7373568707648526e-07,0.0,UNSAFE,RED
SYN_0512,10.797909841027424,75.63642723283886,0,0.0,1.339018248403276e-05,0.0,UNSAFE,RED
SYN_0512,10.797909841027424,75.63642723283886,10,0.0,2.49965323839219e-06,0.0,UNSAFE,RED
SYN_0512,10.797909841027424,75.63642723283886,25,0.0,1.5093810749595294e-06,0.0,UNSAFE,RED
SYN_0512,10.797909841027424,75.63642723283886,50,0.0,2.342281452500643e-07,0.0,UNSAFE,RED
SYN_0512,10.797909841027424,75.63642723283886,75,0.0,1.8788698576364898e-07,0.0,UNSAFE,RED
SYN_0512,10.797909841027424,75.63642723283886,100,0.0,1.937231127376288e-06,0.0,UNSAFE,RED
SYN_0512,10.797909841027424,75.63642723283886,150,0.0,3.8987859345915e-07,0.0,UNSAFE,RED
SYN_0512,10.797909841027424,75.63642723283886,200,0.0,5.256647897219215e-07,0.0,UNSAFE,RED
SYN_0513,15.547870281756945,68.39640691791469,0,0.0,3.153255481604642e-05,0.0,UNSAFE,RED
SYN_0513,15.547870281756945,68.39640691791469,10,0.0,8.991213397797157e-06,0.0,UNSAFE,RED
SYN_0513,15.547870281756945,68.39640691791469,25,0.0,7.504147975812548e-07,0.0,UNSAFE,RED
SYN_0513,15.547870281756945,68.39640691791469,50,0.0,2.9318081057857306e-07,0.0,UNSAFE,RED
SYN_0513,15.547870281756945,68.39640691791469,75,0.0,2.2250816094004693e-09,0.0,UNSAFE,RED
SYN_0513,15.547870281756945,68.39640691791469,100,0.0,1.5033557017007316e-07,0.0,UNSAFE,RED
SYN_0513,15.547870281756945,68.39640691791469,150,0.0,2.089187790016722e-08,0.0,UNSAFE,RED
SYN_0513,15.547870281756945,68.39640691791469,200,0.0,6.98381101382863e-07,0.0,UNSAFE,RED
SYN_0514,9.555208061865766,67.03674683199598,0,0.0,4.63287664632672e-05,0.0,UNSAFE,RED
SYN_0514,9.555208061865766,67.03674683199598,10,0.0,1.0603180494839801e-05,0.0,UNSAFE,RED
SYN_0514,9.555208061865766,67.03674683199598,25,0.0,2.9786820207856243e-06,0.0,UNSAFE,RED
SYN_0514,9.555208061865766,67.03674683199598,50,0.0,3.647272257838256e-08,0.0,UNSAFE,RED
SYN_0514,9.555208061865766,67.03674683199598,75,0.0,1.826341084034652e-06,0.0,UNSAFE,RED
SYN_0514,9.555208061865766,67.03674683199598,100,0.0,7.953913894079596e-07,0.0,UNSAFE,RED
SYN_0514,9.555208061865766,67.03674683199598,150,0.0,1.7012905048857487e-08,0.0,UNSAFE,RED
SYN_0514,9.555208061865766,67.03674683199598,200,0.0,3.352346799491125e-07,0.0,UNSAFE,RED
SYN_0515,7.972482609398099,73.09994077753896,0,0.0,4.52560766261993e-05,0.0,UNSAFE,RED
SYN_0515,7.972482609398099,73.09994077753896,10,0.0,5.541351133203168e-06,0.0,UNSAFE,RED
SYN_0515,7.972482609398099,73.09994077753896,25,0.0,8.643978559681938e-06,0.0,UNSAFE,RED
SYN_0515,7.972482609398099,73.09994077753896,50,0.0,2.4908207672171034e-06,0.0,UNSAFE,RED
SYN_0515,7.972482609398099,73.09994077753896,75,0.0,1.8051743925353947e-08,0.0,UNSAFE,RED
SYN_0515,7.972482609398099,73.09994077753896,100,0.0,9.298111614256876e-07,0.0,UNSAFE,RED
SYN_0515,7.972482609398099,73.09994077753896,150,0.0,7.646916538530226e-08,0.0,UNSAFE,RED
SYN_0515,7.972482609398099,73.09994077753896,200,0.0,1.0265742018279372e-06,0.0,UNSAFE,RED
SYN_0516,23.063050224045863,72.95755558950991,0,0.0,2.2758314670905748e-05,0.0,UNSAFE,RED
SYN_0516,23.063050224045863,72.95755558950991,10,0.0,5.058440812645784e-06,0.0,UNSAFE,RED
SYN_0516,23.063050224045863,72.95755558950991,25,0.0,4.4340131315453863e-07,0.0,UNSAFE,RED
SYN_0516,23.063050224045863,72.95755558950991,50,0.0,1.586321640163074e-07,0.0,UNSAFE,RED
SYN_0516,23.063050224045863,72.95755558950991,75,0.0,4.863870048136901e-07,0.0,UNSAFE,RED
SYN_0516,23.063050224045863,72.95755558950991,100,0.0,1.826410652349758e-07,0.0,UNSAFE,RED
SYN_0516,23.063050224045863,72.95755558950991,150,0.0,8.27372523035557e-08,0.0,UNSAFE,RED
SYN_0516,23.063050224045863,72.95755558950991,200,0.0,7.427416206014459e-08,0.0,UNSAFE,RED
SYN_0517,8.544447666129393,70.84694848430303,0,0.0,6.000134067327459e-06,0.0,UNSAFE,RED
SYN_0517,8.544447666129393,70.84694848430303,10,0.0,4.7422687633078066e-08,0.0,UNSAFE,RED
SYN_0517,8.544447666129393,70.84694848430303,25,0.0,2.481478467053232e-06,0.0,UNSAFE,RED
SYN_0517,8.544447666129393,70.84694848430303,50,0.0,4.934055702783879e-07,0.0,UNSAFE,RED
SYN_0517,8.544447666129393,70.84694848430303,75,0.0,1.8507150434111357e-08,0.0,UNSAFE,RED
SYN_0517,8.544447666129393,70.84694848430303,100,0.0,7.791767161461184e-07,0.0,UNSAFE,RED
SYN_0517,8.544447666129393,70.84694848430303,150,0.0,3.101324903372828e-08,0.0,UNSAFE,RED
SYN_0517,8.544447666129393,70.84694848430303,200,0.0,1.898612342375175e-07,0.0,UNSAFE,RED
SYN_0518,10.30023572967335,65.73577833437662,0,0.0,1.1449966177226253e-05,0.0,UNSAFE,RED
SYN_0518,10.30023572967335,65.73577833437662,10,0.0,2.7996662055713125e-06,0.0,UNSAFE,RED
SYN_0518,10.30023572967335,65.73577833437662,25,0.0,5.401899438396012e-07,0.0,UNSAFE,RED
SYN_0518,10.30023572967335,65.73577833437662,50,0.0,6.39750557315401e-07,0.0,UNSAFE,RED
SYN_0518,10.30023572967335,65.73577833437662,75,0.0,3.2152810365575506e-07,0.0,UNSAFE,RED
SYN_0518,10.30023572967335,65.73577833437662,100,0.0,1.554238071032142e-06,0.0,UNSAFE,RED
SYN_0518,10.30023572967335,65.73577833437662,150,0.0,5.183945727270266e-08,0.0,UNSAFE,RED
SYN_0518,10.30023572967335,65.73577833437662,200,0.0,8.672497923541863e-07,0.0,UNSAFE,RED
SYN_0519,19.66063561891797,77.20516910380462,0,0.0,1.605992891000916e-05,0.0,UNSAFE,RED
SYN_0519,19.66063561891797,77.20516910380462,10,0.0,3.846643736596389e-06,0.0,UNSAFE,RED
SYN_0519,19.66063561891797,77.20516910380462,25,0.0,3.281177986731602e-06,0.0,UNSAFE,RED
SYN_0519,19.66063561891797,77.20516910380462,50,0.0,2.186360754859955e-07,0.0,UNSAFE,RED
SYN_0519,19.66063561891797,77.20516910380462,75,0.0,7.088772802023778e-07,0.0,UNSAFE,RED
SYN_0519,19.66063561891797,77.20516910380462,100,0.0,1.22764529645043e-06,0.0,UNSAFE,RED
SYN_0519,19.66063561891797,77.20516910380462,150,0.0,9.246592627032454e-08,0.0,UNSAFE,RED
SYN_0519,19.66063561891797,77.20516910380462,200,3.525079155296431e-05,3.268073949179342e-07,107.83112312835125,SAFE,GREEN
SYN_0520,19.329738712047373,65.85605272136213,0,0.0,5.474449940578788e-07,0.0,UNSAFE,RED
SYN_0520,19.329738712047373,65.85605272136213,10,0.0,7.219069954595455e-07,0.0,UNSAFE,RED
SYN_0520,19.329738712047373,65.85605272136213,25,0.0,7.992973770462768e-08,0.0,UNSAFE,RED
SYN_0520,19.329738712047373,65.85605272136213,50,0.0,7.600224802595745e-07,0.0,UNSAFE,RED
SYN_0520,19.329738712047373,65.85605272136213,75,0.0,3.3524046767158323e-07,0.0,UNSAFE,RED
SYN_0520,19.329738712047373,65.85605272136213,100,0.0,4.3690996412349623e-07,0.0,UNSAFE,RED
SYN_0520,19.329738712047373,65.85605272136213,150,0.0,2.2217413769634757e-07,0.0,UNSAFE,RED
SYN_0520,19.329738712047373,65.85605272136213,200,0.0,4.4457673787022475e-09,0.0,UNSAFE,RED
SYN_0521,7.973757894041265,74.72640454498053,0,0.0,3.358998766849312e-05,0.0,UNSAFE,RED
SYN_0521,7.973757894041265,74.72640454498053,10,0.0,1.538833775357768e-05,0.0,UNSAFE,RED
SYN_0521,7.973757894041265,74.72640454498053,25,0.0,8.786492519884088e-07,0.0,UNSAFE,RED
SYN_0521,7.973757894041265,74.72640454498053,50,0.0,7.634054516536234e-08,0.0,UNSAFE,RED
SYN_0521,7.973757894041265,74.72640454498053,75,0.0,2.229800823307903e-07,0.0,UNSAFE,RED
SYN_0521,7.973757894041265,74.72640454498053,100,0.0,1.2157031896951221e-06,0.0,UNSAFE,RED
SYN_0521,7.973757894041265,74.72640454498053,150,0.0,3.279791352962689e-07,0.0,UNSAFE,RED
SYN_0521,7.973757894041265,74.72640454498053,200,0.0,1.522279790381062e-06,0.0,UNSAFE,RED
SYN_0522,13.12344025822972,77.12354611563535,0,0.0,3.7989493522756474e-05,0.0,UNSAFE,RED
SYN_0522,13.12344025822972,77.12354611563535,10,0.0,1.2039659068439812e-05,0.0,UNSAFE,RED
SYN_0522,13.12344025822972,77.12354611563535,25,0.0,4.087944312137018e-07,0.0,UNSAFE,RED
SYN_0522,13.12344025822972,77.12354611563535,50,0.0,1.7013201012342005e-07,0.0,UNSAFE,RED
SYN_0522,13.12344025822972,77.12354611563535,75,0.0,4.2778904140508325e-07,0.0,UNSAFE,RED
SYN_0522,13.12344025822972,77.12354611563535,100,0.0,2.9060303214812357e-07,0.0,UNSAFE,RED
SYN_0522,13.12344025822972,77.12354611563535,150,0.0,2.8985850344874074e-07,0.0,UNSAFE,RED
SYN_0522,13.12344025822972,77.12354611563535,200,0.0,1.7295938379890066e-08,0.0,UNSAFE,RED
SYN_0523,24.22595948265885,71.51296973012676,0,0.0,2.361662480689188e-05,0.0,UNSAFE,RED
SYN_0523,24.22595948265885,71.51296973012676,10,0.0,7.361091556367222e-06,0.0,UNSAFE,RED
SYN_0523,24.22595948265885,71.51296973012676,25,0.0,6.587334413105628e-07,0.0,UNSAFE,RED
SYN_0523,24.22595948265885,71.51296973012676,50,0.0,3.6280707344065537e-07,0.0,UNSAFE,RED
SYN_0523,24.22595948265885,71.51296973012676,75,0.0,8.32017679561479e-07,0.0,UNSAFE,RED
SYN_0523,24.22595948265885,71.51296973012676,100,0.0,1.0802480461054065e-06,0.0,UNSAFE,RED
SYN_0523,24.22595948265885,71.51296973012676,150,0.0,4.3074102176644623e-08,0.0,UNSAFE,RED
SYN_0523,24.22595948265885,71.51296973012676,200,0.0,9.386500898952065e-08,0.0,UNSAFE,RED
SYN_0524,21.994814562907507,81.24264211606078,0,0.0,1.7611540303276324e-06,0.0,UNSAFE,RED
SYN_0524,21.994814562907507,81.24264211606078,10,0.0,6.789421574137598e-07,0.0,UNSAFE,RED
SYN_0524,21.994814562907507,81.24264211606078,25,0.0,1.8063010342521017e-06,0.0,UNSAFE,RED
SYN_0524,21.994814562907507,81.24264211606078,50,0.0,7.980850709009695e-07,0.0,UNSAFE,RED
SYN_0524,21.994814562907507,81.24264211606078,75,0.0,1.1135928889003874e-06,0.0,UNSAFE,RED
SYN_0524,21.994814562907507,81.24264211606078,100,0.0,2.3918475858801515e-07,0.0,UNSAFE,RED
SYN_0524,21.994814562907507,81.24264211606078,150,0.0,2.7865262876055933e-07,0.0,UNSAFE,RED
SYN_0524,21.994814562907507,81.24264211606078,200,0.0,7.768161341036804e-08,0.0,UNSAFE,RED
SYN_0525,17.678064540962247,77.86547987620592,0,0.0,1.3022897042186783e-05,0.0,UNSAFE,RED
SYN_0525,17.678064540962247,77.86547987620592,10,0.0,5.376926916890435e-06,0.0,UNSAFE,RED
SYN_0525,17.678064540962247,77.86547987620592,25,0.0,9.284039152459111e-08,0.0,UNSAFE,RED
SYN_0525,17.678064540962247,77.86547987620592,50,0.0,7.716273121376001e-07,0.0,UNSAFE,RED
SYN_0525,17.678064540962247,77.86547987620592,75,0.0,1.4403509084047947e-07,0.0,UNSAFE,RED
SYN_0525,17.678064540962247,77.86547987620592,100,0.0,3.0992242612603816e-07,0.0,UNSAFE,RED
SYN_0525,17.678064540962247,77.86547987620592,150,0.0,2.6351162453846775e-08,0.0,UNSAFE,RED
SYN_0525,17.678064540962247,77.86547987620592,200,0.0,1.07367172752902e-06,0.0,UNSAFE,RED
SYN_0526,6.769114813710731,79.59007652858767,0,0.0,1.1470748889647896e-05,0.0,UNSAFE,RED
SYN_0526,6.769114813710731,79.59007652858767,10,0.0,5.319519419957162e-06,0.0,UNSAFE,RED
SYN_0526,6.769114813710731,79.59007652858767,25,0.0,5.993324013290555e-08,0.0,UNSAFE,RED
SYN_0526,6.769114813710731,79.59007652858767,50,0.0,1.530267600193388e-06,0.0,UNSAFE,RED
SYN_0526,6.769114813710731,79.59007652858767,75,0.0,1.7560716236035942e-07,0.0,UNSAFE,RED
SYN_0526,6.769114813710731,79.59007652858767,100,0.0,2.0481596571122816e-07,0.0,UNSAFE,RED
SYN_0526,6.769114813710731,79.59007652858767,150,0.0,8.589350425400532e-08,0.0,UNSAFE,RED
SYN_0526,6.769114813710731,79.59007652858767,200,0.0,7.404608230150493e-07,0.0,UNSAFE,RED
SYN_0527,21.973758537658657,68.38431800278983,0,0.0,2.6466218999734526e-05,0.0,UNSAFE,RED
SYN_0527,21.973758537658657,68.38431800278983,10,0.0,4.881701683947169e-06,0.0,UNSAFE,RED
SYN_0527,21.973758537658657,68.38431800278983,25,0.0,1.9638809616025363e-06,0.0,UNSAFE,RED
SYN_0527,21.973758537658657,68.38431800278983,50,0.0,2.12250871978223e-07,0.0,UNSAFE,RED
SYN_0527,21.973758537658657,68.38431800278983,75,0.0,1.7687785584650565e-06,0.0,UNSAFE,RED
SYN_0527,21.973758537658657,68.38431800278983,100,0.0,1.2638952691984649e-06,0.0,UNSAFE,RED
SYN_0527,21.973758537658657,68.38431800278983,150,0.0,3.291505591988174e-08,0.0,UNSAFE,RED
SYN_0527,21.973758537658657,68.38431800278983,200,4.62654206418662e-06,1.4065332465832725e-06,3.289089089444275,SAFE,GREEN
SYN_0528,19.926123389752185,74.9375478337359,0,0.0,3.032385791543997e-06,0.0,UNSAFE,RED
SYN_0528,19.926123389752185,74.9375478337359,10,0.0,2.0748089385870494e-06,0.0,UNSAFE,RED
SYN_0528,19.926123389752185,74.9375478337359,25,0.0,5.689127050789662e-07,0.0,UNSAFE,RED
SYN_0528,19.926123389752185,74.9375478337359,50,0.0,5.499435107179596e-07,0.0,UNSAFE,RED
SYN_0528,19.926123389752185,74.9375478337359,75,0.0,7.482347579031016e-07,0.0,UNSAFE,RED
SYN_0528,19.926123389752185,74.9375478337359,100,0.0,1.7260956536751634e-07,0.0,UNSAFE,RED
SYN_0528,19.926123389752185,74.9375478337359,150,0.0,9.173235402708972e-08,0.0,UNSAFE,RED
SYN_0528,19.926123389752185,74.9375478337359,200,0.0,2.643589598479911e-07,0.0,UNSAFE,RED
SYN_0529,18.613971921611533,75.85866774785924,0,0.0,4.6538104601735465e-06,0.0,UNSAFE,RED
SYN_0529,18.613971921611533,75.85866774785924,10,0.0,1.8740897187634811e-06,0.0,UNSAFE,RED
SYN_0529,18.613971921611533,75.85866774785924,25,0.0,2.856793260799199e-07,0.0,UNSAFE,RED
SYN_0529,18.613971921611533,75.85866774785924,50,0.0,4.6282755782415994e-07,0.0,UNSAFE,RED
SYN_0529,18.613971921611533,75.85866774785924,75,0.0,4.974087461199507e-07,0.0,UNSAFE,RED
SYN_0529,18.613971921611533,75.85866774785924,100,0.0,1.6187855348647864e-06,0.0,UNSAFE,RED
SYN_0529,18.613971921611533,75.85866774785924,150,0.0,2.5360671568932177e-07,0.0,UNSAFE,RED
SYN_0529,18.613971921611533,75.85866774785924,200,0.0,1.7849057447075477e-06,0.0,UNSAFE,RED
